well_id,well_name,latitude,longitude,well_type,well_status,well_result,field_name,field_code,field_operator,field_result,block_name,block_area_sqkm
LIR-02-S1,LIR-02-S1,51.97808983,4.22633782,Hydrocarbon exploration,Abandoned,Oil and gas,De Lier,LIR,Nederlandse Aardolie Maatschappij B.V.,Olie en Gas,,
LIR-02-S1,LIR-02-S1,51.97808983,4.22633782,Hydrocarbon exploration,Abandoned,Oil and gas,Gaag,GAG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
LIR-03,LIR-03,51.97887068,4.21366124,Hydrocarbon development,Abandoned,Oil and gas,Gaag,GAG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
LIR-04,LIR-04,51.97893778,4.23316511,Hydrocarbon development,Abandoned,Oil and gas,De Lier,LIR,Nederlandse Aardolie Maatschappij B.V.,Olie en Gas,,
LIR-04,LIR-04,51.97893778,4.23316511,Hydrocarbon development,Abandoned,Oil and gas,Gaag,GAG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
LIR-05,LIR-05,51.98191888,4.22189378,Hydrocarbon development,Abandoned,Oil and gas,De Lier,LIR,Nederlandse Aardolie Maatschappij B.V.,Olie en Gas,,
LIR-05,LIR-05,51.98191888,4.22189378,Hydrocarbon development,Abandoned,Oil and gas,Gaag,GAG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
LIR-06,LIR-06,51.97893793,4.23317966,Hydrocarbon development,Abandoned,Oil and gas,De Lier,LIR,Nederlandse Aardolie Maatschappij B.V.,Olie en Gas,,
LIR-06,LIR-06,51.97893793,4.23317966,Hydrocarbon development,Abandoned,Oil and gas,Gaag,GAG,Nederlandse Aardolie Maatschappij B.V.,Gas,,
LIR-07,LIR-07,51.98082027,4.22806539,Hydrocarbon development,Abandoned,Oil,De Lier,LIR,Nederlandse Aardolie Maatschappij B.V.,Olie en Gas,,
